x,y
2.3237197,0.34295934
12.187111,4.5644016
13.947541,2.805332
8.183348,3.9915044
10.388013,2.5569077
8.072722,4.006538
8.114896,4.0043306
6.742991,2.3605566
6.438144,1.914277
6.9078894,2.6440623
5.822804,1.5802009
15.887057,4.974084
7.9146776,3.9755628
7.537751,3.6619046
13.402842,3.153076
7.271661,3.2761757
5.880852,1.573488
4.252711,3.0106244
12.906575,3.8362591
3.840046,2.9097247
1.3272389,-0.08325857
6.392737,1.8607635
15.649108,4.819916
1.7843571,-0.10777272
1.9205956,-0.05067771
6.2913475,1.7562745
13.941945,2.805515
13.55487,2.995388
12.781712,4.012216
9.165286,2.939456
13.53821,3.0107162
5.556412,1.707245
11.123956,3.6690786
3.6222785,2.6859844
5.949074,1.5758629
4.915114,2.4301686
15.274163,4.350487
4.3991194,2.9470441
7.94506,3.9863365
7.913486,3.9750938
3.8835523,2.9406943
13.685194,2.894336
7.738638,3.8689826
4.2556577,3.0098243
5.764261,1.5949162
12.372604,4.462632
3.345216,2.258176
5.966197,1.578221
15.36831,4.488688
9.859816,2.3257072
10.409198,2.579347
6.1734886,1.662989
7.279654,3.2891574
4.6727743,2.715948
1.4000704,-0.102375336
2.1154144,0.09732885
13.253223,3.3409154
13.65817,2.9124174
4.398248,2.9475603
7.0258207,2.8532145
9.451546,2.5892577
5.2219806,2.0429335
12.69025,4.133231
2.2590537,0.25737464
6.5524735,2.0655508
12.707836,4.1106358
11.316944,3.9779534
9.416059,2.6271203
4.344209,2.9764512
13.293916,3.2872403
1.6357946,-0.13077834
2.0516288,0.04005642
1.9736924,-0.018249083
2.0171793,0.012703427
13.451829,3.098101
3.8000998,2.8771422
14.482688,3.1301854
2.1301749,0.11180485
14.432085,3.0728297
2.7975667,1.1715224
6.4527597,1.9323326
9.9522915,2.3178353
15.5154085,4.6796427
1.1329377,-0.027235245
9.5535,2.4920642
11.412924,4.116683
1.2218935,-0.052416354
3.4687004,2.4658966
10.481478,2.662393
2.2102385,0.19823794
2.8642924,1.3066205
5.8681293,1.574278
8.865637,3.3577178
15.453379,4.6033254
14.111682,2.8341663
10.217849,2.4109995
3.0831623,1.7546709
12.977529,3.7332346
12.625325,4.2133946
11.673091,4.416142
11.053543,3.550443
1.1968355,-0.045060825
15.468888,4.6230173
7.2536016,3.2466016
10.457506,2.6337717
1.1572932,-0.03381498
15.7771845,4.9191413
10.961587,3.3940828
14.144878,2.8479915
11.504085,4.235704
6.1004148,1.6213211
4.240196,3.013794
11.981188,4.5822625
10.742174,3.031203
14.861662,3.6779287
14.702861,3.4280427
14.488257,3.1367834
14.922486,3.7779582
10.418699,2.589698
6.912761,2.652656
7.0044427,2.815249
5.8339505,1.5782968
5.615304,1.666452
9.5398855,2.5039802
7.3645325,3.422418
10.7223625,3.0001323
9.863219,2.325051
1.9454846,-0.03620617
2.3895414,0.43816993
2.2518137,0.24830176
15.099086,4.071405
14.857894,3.6717865
10.086084,2.3434227
12.416178,4.42797
3.1526582,1.894072
3.1280382,1.8450267
1.4838809,-0.11960292
2.015121,0.011148458
5.866588,1.5743998
4.697276,2.689623
13.255421,3.3379748
5.9281893,1.5739467
4.6281557,2.7618792
11.71483,4.451604
4.712786,2.672585
7.315335,3.3462434
11.2360325,3.8523836
4.1169243,3.024748
14.621508,3.3098965
3.1487746,1.8863637
14.555074,3.2200832
1.116718,-0.023049908
5.6173205,1.6651745
8.60355,3.6881974
9.882219,2.3219006
6.027092,1.5923675
4.3300395,2.982981
6.2031384,1.6834766
13.04315,3.637493
9.655824,2.4140148
4.4820275,2.8909364
14.17699,2.8638768
3.9268103,2.9667566
15.369863,4.4908743
7.334844,3.3768203
14.097866,2.8291976
9.416146,2.627024
12.607116,4.234873
14.161616,2.8559656
4.609447,2.7803094
14.507778,3.1603396
10.013389,2.3240795
2.6355171,0.85632706
2.9132402,1.4067643
15.20524,4.243331
8.892917,3.3200712
10.096428,2.3472223
4.668119,2.7208645
3.158456,1.9055599
15.173811,4.193154
7.111178,3.0038402
3.432911,2.4082372
3.619553,2.6824973
11.4441805,4.159012
7.3898745,3.4603937
13.857626,2.8175118
12.833472,3.9404485
3.2681293,2.1172996
14.012108,2.808783
7.8295317,3.933289
8.581612,3.7121537
9.190662,2.9051337
2.2342956,0.22678244
1.8888491,-0.06728942
1.4902729,-0.120644026
5.926025,1.5738083
9.207278,2.8829055
5.696485,1.6215856
2.600649,0.79191166
14.421681,3.0616345
8.17581,3.9934707
4.129729,3.025356
15.374459,4.4973283
14.842931,3.6474757
13.076978,3.588335
8.885776,3.3299603
10.6766815,2.930076
8.08711,4.0062776
12.136716,4.5783353
8.054021,4.006111
9.119094,3.0029068
11.569385,4.3120656
9.586226,2.464851
9.0152,3.1484866
10.517802,2.7077014
4.97598,2.3527024
14.1585045,2.8544323
3.142853,1.8745896
9.126825,2.9922109
11.962716,4.5787587
10.288175,2.46363
3.9951806,2.9982321
6.2862477,1.7515943
9.657998,2.4125872
8.657972,3.6258097
4.9856763,2.340287
7.562065,3.6913574
3.8367622,2.9071953
5.6630583,1.6384039
14.335434,2.977143
3.3128393,2.199935
15.074332,4.030518
3.1731036,1.9344667
4.441484,2.920067
6.6712117,2.2441444
4.251659,3.010905
5.7480617,1.6003655
6.2331214,1.7062552
11.521947,4.2573714
6.76788,2.4021158
2.135068,0.11670451
12.425912,4.419709
15.987496,4.998679
15.308927,4.4027405
5.5578275,1.7061876
7.9574194,3.9900646
11.159153,3.727556
3.5346246,2.5660577
1.7430195,-0.11803927
10.629704,2.8606193
10.920517,3.3244417
12.32779,4.4941883
11.122099,3.6659765
6.037368,1.5956419
13.782359,2.8426213
7.014786,2.8336227
14.78216,3.5502415
14.997408,3.9025695
13.860192,2.8168926
6.1702623,1.6608833
13.39108,3.1668081
13.362898,3.2004967
7.883121,3.961961
15.675417,4.8432474
10.149975,2.371025
5.0927052,2.2033255
4.45328,2.9119182
13.636241,2.928225
5.540581,1.7193227
10.219091,2.4118319
9.049085,3.1007462
6.164519,1.6571947
2.4913948,0.60035366
12.240868,4.5429077
3.6415062,2.7101285
13.377888,3.1824422
3.1742716,1.9367645
12.6894245,4.134284
14.278279,2.9297757
15.355141,4.4700155
4.372703,2.961994
5.6836333,1.6277716
6.7897077,2.4389975
13.549815,2.9999843
1.4182734,-0.10662614
6.934956,2.6918938
2.4386454,0.5142123
5.216713,2.0492654
6.7399106,2.3554525
15.354556,4.4691815
14.278801,2.9301758
11.606148,4.3514733
8.585517,3.707942
6.6369786,2.190699
7.232681,3.2119417
11.690661,4.4315357
11.285135,3.9294155
1.3331878,-0.084922
11.42796,4.1372356
10.682143,2.9383287
13.92398,2.8066208
8.226372,3.9776995
7.719124,3.8526773
8.940775,3.2532961
14.765085,3.5234313
5.6806107,1.6292776
12.585017,4.260296
6.0891814,1.6160442
11.214501,3.8178916
15.129241,4.1208873
9.88236,2.3218803
13.884272,2.8118572
14.358085,2.997855
4.0512767,3.0151346
12.506791,4.344164
10.266477,2.4462023
8.747894,3.5146735
10.087586,2.3439584
14.769912,3.5309846
10.500107,2.685344
14.91243,3.7613215
1.1194665,-0.023746721
3.9363763,2.9718783
3.001728,1.5885079
13.892523,2.810454
14.897626,3.736894
1.1655308,-0.036108073
13.81932,2.8286197
4.370372,2.9632428
5.484557,1.7656273
5.9091325,1.5731156
1.4996415,-0.122090824
12.947514,3.7769558
12.473493,4.376721
10.700811,2.9667943
10.412099,2.5824883
3.1933658,1.9741673
13.699882,2.8851697
13.512,3.0358605
15.312429,4.40793
15.83594,4.952108
2.0128024,0.009407695
1.6715759,-0.12864646
7.51833,3.6375825
2.2339444,0.22635722
5.220178,2.0450978
6.8610735,2.561937
7.846527,3.9431362
7.459167,3.5593443
10.442168,2.6160114
12.500446,4.350518
8.528043,3.7674978
1.5949452,-0.13081764
2.493419,0.60374665
14.510927,3.1642017
8.469497,3.822439
10.034481,2.3283606
7.82795,3.9323373
8.508147,3.7868447
5.269739,1.9865909
2.5275714,0.6619225
6.412323,1.8833588
15.96435,4.9952145
4.7750144,2.6016006
14.548787,3.2119315
6.00429,1.5860164
7.0840187,2.9561615
2.2486904,0.24442029
3.0751014,1.7383296
2.828239,1.233364
5.4700446,1.7784882
8.992519,3.1804762
4.275533,3.0038965
6.4197774,1.8921542
7.264861,3.2650795
3.5875673,2.6403904
14.489613,3.138397
8.747735,3.5148778
3.7268968,2.8073614
15.075219,4.0319858
1.7144439,-0.12333594
13.663226,2.9089155
13.85918,2.8171349
10.948907,3.3725448
5.135901,2.1487622
8.054375,4.0061274
9.252895,2.823024
5.659198,1.6404977
1.9997702,-0.00016570013
2.352751,0.38397437
13.468089,3.0806842
14.454917,3.0981216
15.81472,4.941143
8.31975,3.933036
12.297039,4.5133476
11.760572,4.4859934
4.658829,2.7305908
5.34301,1.9045475
14.729629,3.4686027
13.301533,3.277386
3.5580194,2.5996006
14.017293,2.8095047
1.6822933,-0.12760715
9.753069,2.3601425
12.352702,4.4771695
12.814431,3.967078
3.9204972,2.963249
8.286123,3.951387
6.1632733,1.6564051
13.731385,2.8671088
4.817378,2.5511918
4.440769,2.920552
2.6401,0.86489844
13.725544,2.870291
6.1927333,1.6760544
10.349265,2.5182133
3.2067075,2.0001128
3.2096736,2.005859
10.149033,2.3705468
10.814679,3.1479118
15.989907,4.998964
10.209082,2.4052298
6.0017776,1.5853938
2.4257247,0.49380422
10.098239,2.3479147
9.12495,2.9948025
13.059276,3.6140277
4.9134374,2.4322863
2.2406325,0.23449576
14.037584,2.812965
11.110229,3.6460986
9.278574,2.7901511
13.996023,2.8069646
12.385694,4.4526234
3.6535063,2.7247865
5.7449393,1.6014833
2.1134279,0.09541567
8.320345,3.9326892
14.4440565,3.085968
9.952562,2.317843
9.152702,2.956627
2.807735,1.1919678
13.341848,3.2263489
15.262273,4.3323197
13.107628,3.544078
10.400601,2.5701332
14.639052,3.3346667
1.8120211,-0.09912193
2.2083762,0.19607742
4.697256,2.6896448
10.661091,2.9067175
11.157727,3.7252023
14.611635,3.2961435
1.9332442,-0.04348333
5.9810495,1.5808417
15.939333,4.989982
4.8954797,2.4548936
12.037473,4.587729
6.4829807,1.9709015
5.474997,1.7740607
5.119411,2.1695056
9.316119,2.7433267
13.509245,3.0385752
10.346007,2.515102
13.677509,2.8993182
13.977579,2.8056626
8.888126,3.3267066
8.309659,3.9388056
4.806579,2.5641823
9.064571,3.0789843
11.169538,3.7446706
7.7825823,3.9024959
11.794078,4.5081315
7.253746,3.2468393
14.373441,3.0125053
14.646377,3.3451293
8.808934,3.434608
8.4632225,3.8279614
2.6150932,0.8184208
14.514992,3.169211
9.834925,2.3313444
4.6523786,2.7372777
11.34512,4.0199475
6.3178997,1.7815536
4.234954,3.0150113
12.046869,4.5878773
15.4527645,4.602536
5.6255293,1.6600575
14.67106,3.3808887
11.831618,4.5298004
10.79556,3.1167238
10.13582,2.364063
15.519627,4.684589
2.6400943,0.86488765
8.953932,3.2348225
7.6896033,3.826383
13.879211,2.8127992
1.0130047,-0.0017854351
2.5845308,0.7626342
7.707789,3.842811
5.9949093,1.5837699
11.481191,4.20711
3.5355816,2.5674508
10.850111,3.2063627
9.636581,2.4270828
4.5320077,2.850827
6.3950524,1.8633958
3.6110067,2.671459
7.8385854,3.9386215
2.6775343,0.93576115
10.063935,2.3361616
11.851932,4.540124
15.433342,4.577309
8.074838,4.0065317
10.694189,2.9566503
15.082815,4.044553
13.68921,2.891783
2.854605,1.2868856
4.561383,2.82522
11.414119,4.1183286
7.8151913,3.9244401
13.624111,2.937397
4.5072494,2.8712566
10.542918,2.7403355
10.943977,3.364178
8.72134,3.548423
14.629757,3.3214924
7.817778,3.9260728
3.061093,1.7098644
8.458781,3.8318255
14.661912,3.3675478
9.673187,2.40289
11.705577,4.444073
3.2343347,2.0533051
3.9320467,2.969589
4.932152,2.4085913
2.490772,0.5993111
1.1824055,-0.040892728
2.2778587,0.2814242
14.947008,3.818642
15.190232,4.219461
8.620386,3.6693342
13.653323,2.9158242
1.765093,-0.11294752
5.239185,2.0224087
9.481076,2.5592725
1.4118991,-0.1051661
5.624486,1.6607004
8.682608,3.596289
9.135384,2.9804041
2.5755424,0.7464517
6.4834785,1.9715508
13.435448,3.1160748
12.508547,4.3423924
15.215821,4.2600555
10.346153,2.5152411
12.43407,4.412644
6.7091985,2.3050706
1.7480592,-0.116954565
10.290453,2.4655204
5.206209,2.061955
5.1276894,2.1590772
11.145752,3.7053733
5.413702,1.8315551
7.293856,3.3120522
14.456573,3.0999925
1.6574031,-0.12973386
15.537359,4.7050304
14.851367,3.6611667
4.08096,3.0208333
7.9246187,3.9793394
3.7608392,2.8413155
14.5376005,3.1975827
7.2453637,3.233003
7.468815,3.5725136
15.099841,4.072649
3.0616865,1.711072
7.7331295,3.8644676
7.6534934,3.7916126
15.062,4.010078
9.4477825,2.5931807
7.0013914,2.8098269
9.328655,2.728046
7.605706,3.7413354
12.319079,4.499825
13.13263,3.508253
3.547426,2.5845466
12.904457,3.8393126
3.3888905,2.3343914
13.145172,3.490397
7.825633,3.930932
9.027268,3.131469
11.682389,4.4243717
2.0819547,0.06621342
7.981581,3.996256
6.386047,1.8532189
1.1664237,-0.036358424
9.980061,2.319539
13.981355,2.805861
11.391784,4.0872173
7.0492873,2.89482
15.236873,4.2930474
8.838529,3.3947337
2.783876,1.1440915
2.0286596,0.021540038
13.473752,3.0747201
13.584987,2.9690094
6.379403,1.8458142
3.6820788,2.7583957
6.478449,1.9650137
3.8595536,2.9241974
9.419306,2.6235752
2.9295552,1.4402529
14.403078,3.0421393
10.962641,3.3958738
13.879763,2.8126936
7.4141903,3.4959598
9.185063,2.9126701
2.1256328,0.10730154
11.329247,3.9964113
2.136563,0.118211634
7.2626967,3.2615378
7.751418,3.8791897
2.8961031,1.3716358
6.2698627,1.7369418
4.762159,2.6165853
10.500733,2.6861265
15.728317,4.8856044
5.0606456,2.2442036
13.981254,2.8058553
12.335854,4.488825
13.673008,2.9022958
4.7860694,2.5885937
7.687345,3.824292
12.65922,4.1722126
10.190733,2.3937323
3.9826496,2.9933572
8.402478,3.8775377
12.738263,4.0707474
10.891,3.2746832
6.202156,1.6827652
3.0488806,1.6849858
15.330471,4.434432
14.306293,2.9521027
12.9973955,3.704241
7.388457,3.4582932
2.2371984,0.23030578
10.935522,3.3498418
11.915579,4.5659976
2.6836386,0.94745314
12.595578,4.2482357
11.716145,4.452658
10.85574,3.2157161
12.880646,3.8735182
5.603222,1.6742754
6.4515357,1.9308056
10.914322,3.3139744
1.9193587,-0.05136358
1.3968639,-0.10160132
15.815012,4.941301
8.694123,3.5822372
4.077698,3.0203164
12.421027,4.4238777
11.75006,4.478512
5.573694,1.6945884
12.406689,4.435843
2.8276772,1.2322268
13.7716675,2.8472648
13.554905,2.9953556
11.825826,4.526675
5.298579,1.9536046
7.8186245,3.9266033
10.500754,2.6861525
4.6343946,2.7556212
5.65486,1.6428872
4.679837,2.708436
12.292815,4.5158167
1.3850489,-0.098688126
3.6328592,2.6993701
13.912721,2.807716
8.725646,3.5429995
2.2475932,0.24306126
5.4257727,1.8197819
4.6770654,2.7113917
2.4017873,0.45674473
4.005493,3.0019426
3.944931,2.9762611
11.618958,4.3645687
7.9554634,3.9894998
11.540164,4.2788734
7.9866986,3.997381
10.161087,2.3768256
2.4292955,0.49941602
8.63687,3.6504793
11.983773,4.5826855
12.993943,3.7092817
10.497404,2.6819768
4.890994,2.4605184
14.295042,2.9429276
10.849888,3.2059915
7.887063,3.963794
11.528305,4.2649446
6.1623487,1.6558212
14.68359,3.3993282
14.641356,3.3379512
5.279176,1.9757048
10.857733,3.219034
15.029483,3.9560192
7.7522616,3.8798506
6.9719043,2.7574341
2.2539277,0.2509404
5.4371457,1.8088865
13.17675,3.4458368
6.2879825,1.75318
3.580543,2.630856
5.6599307,1.6400979
5.1308923,2.1550503
15.06692,4.018237
6.9032106,2.6358166
11.136115,3.6893582
15.879121,4.9710865
8.441324,3.8466551
8.396326,3.8821542
3.2919402,2.161612
15.881562,4.972025
6.7171807,2.3180737
10.874771,3.2474709
3.0693789,1.726711
15.173636,4.1928725
10.263647,2.4440074
8.428405,3.8572545
4.6604767,2.7288744
12.517932,4.3328357
14.445957,3.0880787
12.78117,4.0129566
10.244328,2.4295006
8.366828,3.9032135
4.9978333,2.3247063
7.3962545,3.4698105
8.464514,3.8268304
13.399451,3.1570144
8.318297,3.93388
8.692929,3.583701
13.8850355,2.8117204
4.8742976,2.4813664
13.390368,3.1676455
2.992676,1.5699321
2.4490352,0.5308241
12.81294,3.9691536
10.641386,2.8776271
15.55161,4.7210383
7.282764,3.2941897
12.04872,4.587881
4.1745706,3.024266
3.5258384,2.5531821
14.42435,3.0644855
14.044166,2.8143046
12.015669,4.586542
8.280643,3.954139
7.9846773,3.9969444
7.488867,3.599381
14.338501,2.9798841
12.084782,4.586265
5.23779,2.0240633
13.487553,3.06041
6.7753525,2.4146984
9.668397,2.4058955
7.873465,3.9573107
15.030783,3.9581819
13.047995,3.6304386
4.3236585,2.9857764
3.8128655,2.8879824
15.018371,3.9375083
12.12466,4.580762
11.682081,4.4241023
11.858227,4.543122
1.9832544,-0.011784288
2.849546,1.2765933
6.831153,2.510003
3.0362344,1.6591694
5.1727004,2.1029553
14.996684,3.9013634
3.3036253,2.1831074
8.259519,3.9641125
7.8348336,3.9364357
10.590763,2.8052733
11.607802,4.353183
9.637667,2.4263256
11.518921,4.253741
3.1968539,1.9809661
7.661714,3.7997768
4.8198895,2.5481575
7.137577,3.0498614
10.797478,3.1198406
14.269606,2.9232156
5.5647283,1.701085
5.9978647,1.5844545
12.136867,4.578303
14.15216,2.8513777
14.927312,3.785952
9.521481,2.520627
2.2376847,0.23089759
1.8242888,-0.09481726
15.166914,4.1820498
10.358129,2.5267923
7.027127,2.8555331
12.126328,4.580447
5.749384,1.5998987
12.503212,4.347757
11.874106,4.550257
12.8222685,3.9561465
5.203341,2.0654342
7.68799,3.8248904
11.64896,4.3939147
11.559087,4.3005533
5.4314094,1.8143578
12.389095,4.449965
2.1987286,0.18499765
5.092582,2.203482
10.932807,3.3452413
13.932031,2.8060277
1.8944951,-0.06448528
6.053749,1.6013908
6.0384564,1.5960037
10.153722,2.372948
2.592049,0.77624947
7.7006583,3.8364573
10.946352,3.368207
12.93212,3.7993102
5.3670444,1.8789911
5.640942,1.6508162
2.3513699,0.38198766
11.416263,4.121276
14.956939,3.8351543
7.0835757,2.9553814
7.6650567,3.8030546
8.818987,3.4211316
15.119354,4.104709
11.387679,4.081421
1.6115365,-0.13109826
15.328529,4.4315987
1.9878409,-0.008615317
15.672011,4.840311
14.2369375,2.9000304
10.495314,2.6793807
11.987472,4.583262
8.56582,3.7289453
7.9253297,3.9796002
14.071468,2.8209958
5.730392,1.6069773
9.412456,2.6310704
13.3498,3.2165155
12.297158,4.5132775
10.961735,3.3943343
5.7951097,1.5861813
5.5051503,1.7479777
8.92878,3.270102
2.0747764,0.05984614
5.3834634,1.86196
3.4703004,2.468422
11.624896,4.3705244
9.644554,2.4215748
13.024479,3.6647122
12.7324,4.0785084
14.82043,3.6111722
2.8248003,1.2264063
11.335642,4.005931
8.948973,3.24179
13.439876,3.111174
7.6221514,3.7591734
2.3112888,0.32588091
5.902117,1.5730294
9.921407,2.3181555
3.4509656,2.4376009
11.413028,4.116827
11.839722,4.5340376
13.840499,2.8220463
1.7958968,-0.10434064
3.3065536,2.1884668
15.752085,4.9025984
14.317145,2.9612136
1.4700296,-0.11720171
3.5864737,2.6389127
15.398889,4.531127
11.103448,3.6347177
11.41518,4.1197886
7.531945,3.6547067
11.568521,4.311108
6.211043,1.6892822
15.801753,4.9339166
11.0337305,3.5168083
12.151775,4.5748105
5.780123,1.5901539
6.8718967,2.5808396
15.995237,4.999542
6.7771187,2.417679
14.423315,3.0633779
4.5307546,2.8518867
3.164288,1.9170891
4.200052,3.0214384
15.140122,4.138636
2.3462262,0.37461975
4.881708,2.472131
14.8461275,3.6526594
6.4484634,1.9269841
3.6013274,2.6587694
7.790114,3.9077878
7.953957,3.9890585
4.901212,2.447692
7.474524,3.5802336
15.078416,4.037277
15.005474,3.9160151
8.3167925,3.93475
4.7477894,2.633145
13.488314,3.0596297
6.2702003,1.7372377
2.2455041,0.24048024
10.548411,2.7476108
3.9010131,2.9517848
4.177053,3.0240602
1.8316158,-0.09210715
4.7739763,2.6028166
11.8705635,4.5487185
2.927112,1.4352357
9.202569,2.8891838
4.388049,2.9534876
14.078918,2.8231385
12.634589,4.20229
14.7118845,3.4416306
12.914236,3.8252015
8.521742,3.773698
15.175472,4.1958237
9.505024,2.5360255
8.731362,3.5357695
15.686321,4.8524823
4.0540223,3.0157557
13.950298,2.8052702
7.48593,3.595489
3.8832781,2.940514
12.884455,3.8680634
11.696246,4.4362874
11.274774,3.913364
14.718468,3.4515998
9.041365,3.1116102
13.533642,3.015009
9.7792845,2.3492293
4.8188405,2.5494258
7.164326,3.0960972
5.5478964,1.713685
8.182732,3.9916704
10.881917,3.2594383
3.8628802,2.9265707
14.748,3.4968634
12.554252,4.29446
8.649754,3.635488
7.3415384,3.387202
2.0379999,0.028934943
11.137688,3.6919756
14.38431,3.0231678
9.520348,2.521672
12.529395,4.3209596
8.938956,3.255847
2.5491188,0.6994984
8.378071,3.8953981
6.2381043,1.7102393
4.2673364,3.006453
15.577768,4.7494187
4.922653,2.4206336
6.003607,1.5858456
7.7467823,3.8755305
15.387398,4.515334
8.588891,3.704284
12.115646,4.582345
4.9464097,2.390462
12.425724,4.419871
2.0186555,0.013824014
6.739699,2.3551023
14.75596,3.5092092
3.3164096,2.2064261
10.5864935,2.7993367
3.2451022,2.0738285
3.294271,2.165913
3.5006056,2.5153835
12.159719,4.5727305
14.974086,3.8637006
8.168375,3.995277
12.735892,4.0738897
11.688456,4.4296403
13.710741,2.8786957
13.902009,2.8090444
11.092532,3.6163542
14.276322,2.928281
4.4394603,2.9214375
12.300531,4.511276
13.808755,2.8322952
9.463315,2.5771368
3.5354574,2.5672703
11.742848,4.473233
4.268847,3.0059936
13.127878,3.5150392
9.592334,2.4600012
14.130282,2.8415856
8.292427,3.9481382
4.6148906,2.7749999
5.393018,1.8522156
6.977947,2.7681696
14.1652,2.85776
13.8371935,2.8230019
7.602868,3.7382004
14.7356,3.4777532
6.0984616,1.6203818
4.0662465,3.0182884
10.047095,2.3314416
11.539537,4.278144
13.676132,2.9002244
1.4298779,-0.10920101
10.697481,2.9616868
10.806517,3.1345634
13.017449,3.6749694
6.429289,1.9035306
9.005531,3.1621234
15.411956,4.548853
1.8902059,-0.06662153
14.11222,2.8343692
11.442517,4.1567984
8.017875,4.0028257
12.335948,4.4887614
8.206111,3.9847453
8.89684,3.3146276
7.430365,3.519123
10.436989,2.610114
8.393928,3.883933
12.735752,4.0740747
13.609561,2.948796
15.139279,4.1372623
6.4222794,1.8951298
5.632733,1.6556785
6.7248936,2.3307002
2.2559464,0.25346804
13.701514,2.8841794
14.797296,3.5742078
4.065631,3.0181699
7.8140693,3.9237268
7.090785,2.9680676
12.433341,4.4132805
10.659147,2.903826
11.488002,4.2157116
9.468138,2.5722342
2.19262,0.1780811
15.356767,4.472334
13.31364,3.2618587
13.409143,3.1458013
14.121868,2.838126
15.4340925,4.578295
5.2317924,2.0311983
11.831368,4.5296674
10.585065,2.797357
5.837788,1.5777086
10.335102,2.5048478
15.283185,4.364175
3.4259698,2.3968022
2.5119767,0.63514364
7.0634584,2.9198904
13.212716,3.3959038
12.351928,4.477719
11.004477,3.4670503
15.544529,4.7131314
8.263534,3.962295
12.638154,4.1979866
12.575885,4.27059
5.1821165,2.0913594
2.5302305,0.6665243
14.716338,3.4483705
15.238741,4.295957
10.634388,2.867416
15.946113,4.9915524
7.1360755,3.0472538
8.884376,3.3318956
6.0921073,1.6173896
6.383204,1.8500392
1.964855,-0.02405372
7.3192005,3.3523386
7.76397,3.8888483
11.018345,3.490647
9.705941,2.3836637
5.705837,1.6173072
5.23039,2.0328708
1.9722573,-0.019202866
8.060375,4.0063534
10.755255,3.0519252
10.923105,3.328818
5.0591846,2.246072
5.9695845,1.5787716
13.5876665,2.966747
2.2156355,0.20453969
11.682072,4.4240937
10.635775,2.8694346
4.2501965,3.011291
7.145789,3.0641022
4.086607,3.0216641
13.053308,3.6227057
14.297171,2.944642
6.409687,1.8802743
4.758965,2.6202836
4.3264923,2.9845462
5.384467,1.8609307
8.249763,3.9683747
3.7603173,2.8408144
5.853274,1.5756862
7.1199203,3.019119
15.285992,4.3684144
6.5182347,2.0179155
10.997555,3.45527
8.874571,3.3454294
5.6440344,1.6490202
14.778794,3.544937
1.35459,-0.09077618
7.55216,3.6794944
1.979238,-0.0145230945
12.771585,4.026009
5.3509207,1.8960559
12.084417,4.586297
11.713756,4.4507394
7.290924,3.3073437
14.06516,2.8192875
7.867449,3.9542983
2.45255,0.5364838
5.0089836,2.3104072
2.770064,1.1165388
1.154377,-0.033010725
6.704582,2.2975814
9.606724,2.448865
4.5687757,2.81855
1.295296,-0.07411267
2.0340166,0.025758615
11.669337,4.412766
13.709743,2.87928
6.297204,1.7617198
2.2358427,0.22865805
5.2844977,1.9696053
3.3978677,2.349702
7.1104274,3.0025265
2.869351,1.3169388
11.966271,4.579499
1.424344,-0.10798676
5.9312396,1.5741609
2.9790652,1.5419812
3.0364416,1.6595926
3.0073903,1.6001205
14.88157,3.7104971
4.0875454,3.0217943
12.38141,4.455938
10.67667,2.9300594
3.342157,2.252734
8.580929,3.7128873
1.9446024,-0.03674109
15.401846,4.53516
3.3832483,2.3247051
9.680177,2.3985927
9.786522,2.346495
8.108381,4.004957
7.9726963,3.9941483
2.730256,1.0378884
10.640221,2.8759227
7.9653516,3.9922574
5.057788,2.247858
7.796832,3.912395
1.4332026,-0.10991824
13.144168,3.4918227
13.190056,3.427255
3.2877786,2.1539164
6.61937,2.1637921
2.5208287,0.6503004
15.7928,4.9286957
12.031551,4.587523
10.622819,2.8506787
9.241482,2.8378367
11.54017,4.2788796
8.408212,3.8731675
6.377038,1.8431994
8.535005,3.7605696
6.930506,2.6840167
9.981144,2.3196437
9.258504,2.815789
6.5964313,2.1293747
14.514832,3.1690133
7.800433,3.9148207
15.9413185,4.9904537
7.6722274,3.8100052
5.248528,2.0113668
14.459998,3.103882
10.577279,2.7866182
8.234783,3.9744925
11.981395,4.582297
7.6976066,3.8337033
5.7678695,1.5937827
6.1481643,1.6471167
1.8944445,-0.06451074
7.8476286,3.9437504
9.226625,2.857292
12.2815695,4.5221972
12.313383,4.5034213
15.799181,4.932436
12.848063,3.9198813
4.039893,3.0123544
2.9598413,1.5024806
6.5028834,1.9971825
11.133059,3.684268
15.750061,4.9012012
12.1282425,4.5800776
15.421616,4.5617924
7.857371,3.949054
2.659773,0.9019552
14.98038,3.874189
2.7624218,1.1013486
10.549515,2.7490776
2.788689,1.1537217
8.665729,3.6165967
15.893467,4.976393
6.081341,1.612541
10.660829,2.906327
4.456705,2.909501
4.9265037,2.415756
5.269278,1.9871249
3.0094326,1.6043077
11.671971,4.415138
14.405554,3.0446947
12.838477,3.9334078
5.385879,1.8594846
11.428588,4.138086
2.9624214,1.5077829
4.3217807,2.9865816
9.336007,2.7191722
4.8122797,2.557336
14.424091,3.0642083
3.1200597,1.829047
10.921429,3.325983
15.049864,3.9899247
15.940911,4.990358
1.4265138,-0.10846588
13.295989,3.2845519
13.435327,3.1162086
2.3239346,0.34325683
12.7473755,4.0586176
8.390486,3.886465
15.486065,4.644359
13.654457,2.9150229
3.4342964,2.4105096
11.196752,3.7891688
8.22204,3.9792867
12.502307,4.3486624
4.099531,3.0232623
8.4771,3.8156497
6.8990183,2.6284335
9.242887,2.8360064
7.646059,3.7841055
3.8377073,2.9079258
11.420542,4.127139
